,si,gu,dong,name,address
322,서울특별시,강서구,내발산동,브라운씨 2호점,서울 강서구 강서로47가길 33 덕산빌딩 104호 브라운씨 카페
323,서울특별시,강서구,내발산동,삐에,서울 강서구 강서로50길 46 1층
324,서울특별시,강서구,내발산동,카페 비쥬,서울 강서구 강서로47다길 17 1층
325,서울특별시,강서구,내발산동,브라운씨 1호점,서울 강서구 강서로47가길 20-10 1층 브라운씨
326,서울특별시,강서구,내발산동,요거트포켓 우장산점,서울 강서구 강서로45라길 36 108호
327,서울특별시,강서구,내발산동,앙꼬,서울 강서구 공항대로36길 73 103호 카페 앙꼬
328,서울특별시,강서구,내발산동,브루클린커피,서울 강서구 수명로 68-23 유광타워 브루클린커피
329,서울특별시,강서구,내발산동,BYJOO coffee roasters,서울 강서구 수명로 68-35 3층 304호
330,서울특별시,강서구,외발산동,메이필드호텔 로얄마일,미제공
331,서울특별시,강서구,외발산동,카페모나티,서울 강서구 남부순환로 222
332,서울특별시,강서구,외발산동,커피베이 강서수협공판장점,서울 강서구 발산로 24
333,서울특별시,강서구,외발산동,그라나다카페2호점 강서농수산식품공사점,서울 강서구 발산로 40 강서농수산물시장 관리트럭판매동 1층 1-2호
337,서울특별시,강서구,외발산동,리제르바,서울 강서구 마곡중앙6로 66 퀸즈파크텐 B동 4층 409호
338,서울특별시,강서구,외발산동,코너213 corner213,서울 강서구 공항대로 213 1층 110호
339,서울특별시,강서구,외발산동,아이엠라이언,서울 강서구 공항대로 206 115호
340,서울특별시,강서구,공항동,헤이더그린,서울 강서구 대장로 58
341,서울특별시,강서구,공항동,베트남쌍둥이커피 송정점,서울 강서구 공항대로4길 16 102
342,서울특별시,강서구,공항동,온오프커피,서울 강서구 송정로 51 1층 101호
343,서울특별시,강서구,공항동,리키커피숍,서울 강서구 공항대로8길 41
344,서울특별시,강서구,공항동,디어데이,서울 강서구 공항대로8길 46 1층
345,서울특별시,강서구,공항동,엔제리너스 김포공항1층점,서울 강서구 하늘길 111
346,서울특별시,강서구,공항동,투썸플레이스 강서송정역점,서울 강서구 공항대로 30 로얄스퀘어호텔서울
347,서울특별시,강서구,공항동,일리카페 김포공항 테라스점,서울 강서구 하늘길 112 김포공항 4층 전망대 방향
348,서울특별시,강서구,공항동,일리카페 김포공항본점,서울 강서구 하늘길 112 김포공항 국내선 4층 스카이엘 푸드 에비뉴
349,서울특별시,강서구,공항동,람미당,서울 강서구 남부순환로 19-4 101호
350,서울특별시,강서구,방화동,타르데마베이커리 방화본점,서울 강서구 양천로26길 65 1층
351,서울특별시,강서구,방화동,블리스냅,서울 강서구 양천로30길 50 블리스냅
352,서울특별시,강서구,방화동,라오제대만대왕카스테라,서울 강서구 양천로30길 50 블리스냅
353,서울특별시,강서구,방화동,헤븐온탑 롯데몰김포공항점,서울 강서구 하늘길 38 롯데몰 김포공항점 GF
354,서울특별시,강서구,방화동,앵글드,서울 강서구 양천로10길 38 103동 상가 101호
355,서울특별시,강서구,방화동,안스베이커리 롯데백화점 김포공항점,서울 강서구 하늘길 38 롯데백화점 김포공항점 GF
356,서울특별시,강서구,방화동,민잇,"서울 강서구 방화동로12길 15 1F, B1"
357,서울특별시,강서구,방화동,지디파크,서울 강서구 양천로27길 167 지디파크
358,서울특별시,강서구,방화동,어보블커피,서울 강서구 양천로24길 66 1층
359,서울특별시,강서구,방화동,버니케이크,서울 강서구 양천로24길 16
360,서울특별시,강서구,개화동,윤뜰카페,서울 강서구 개화동로13길 9-5 1층
361,서울특별시,강서구,개화동,댓츠카페,서울 강서구 개화동로17길 9 1층
362,서울특별시,강서구,개화동,카페센,서울 강서구 개화동로8길 38 1층
363,서울특별시,강서구,개화동,칸토빈,서울 강서구 개화동 493-3
364,서울특별시,강서구,개화동,칸토커피,서울 강서구 개화동로8길 38 (개화동) 1층 3호
365,서울특별시,강서구,개화동,스페셜티스,서울 강서구 방화2동 712-1
367,서울특별시,강서구,개화동,리오리코,경기 고양시 덕양구 행주산성로144번길 39 카페 리오리코
368,서울특별시,강서구,개화동,행주산성 카페 아띠랑스,경기 고양시 덕양구 행주산성로144번길 29 행주산성 카페 아띠랑스
369,서울특별시,강서구,개화동,프로메나드,경기 고양시 덕양구 행주산성로120번길 43
379,서울특별시,강서구,과해동,얌얌커피,서울 강서구 송정로 38 1층 얌얌커피
389,서울특별시,강서구,오곡동,얌얌커피,서울 강서구 남부순환로 19-4 101호
400,서울특별시,관악구,봉천동,쟝블랑제리,서울 관악구 낙성대역길 8
401,서울특별시,관악구,봉천동,사담,서울 관악구 남부순환로 1852 5층
402,서울특별시,관악구,봉천동,트램 서울,서울 관악구 남부순환로226길 23-10 1층 101호
403,서울특별시,관악구,봉천동,듀레스트,서울 관악구 관악로14길 50 2층
404,서울특별시,관악구,봉천동,크래프티,서울 관악구 낙성대로 24 산마을숯불갈비 2층
405,서울특별시,관악구,봉천동,위베이브베이크샵,서울 관악구 남부순환로233길 16 2층
406,서울특별시,관악구,봉천동,온고지신,서울 관악구 관악로14길 101 온고지신
407,서울특별시,관악구,봉천동,데일리오아시스 샤로수길점,서울 관악구 관악로14길 74-3 1층
408,서울특별시,관악구,봉천동,비건마마,서울 관악구 봉천로 457-1 1층
409,서울특별시,관악구,봉천동,카페 라미스콘 샤로수길점,서울 관악구 관악로14길 88 지층~2층
410,서울특별시,관악구,신림동,폼앤노말,서울 관악구 신림로67길 25 1층
411,서울특별시,관악구,신림동,디자이너리 카페,서울 관악구 관천로 71-1 4F
412,서울특별시,관악구,신림동,NOSH,서울 관악구 조원로13길 64
413,서울특별시,관악구,신림동,카페그날,서울 관악구 남부순환로186길 12 지층
414,서울특별시,관악구,신림동,사생활,서울 관악구 신사로14길 19 지하1층
415,서울특별시,관악구,신림동,블러커피,서울 관악구 신림동5길 31 1층
416,서울특별시,관악구,신림동,로드트립,"서울 관악구 관천로12길 7 지하1층, 1층"
417,서울특별시,관악구,신림동,서라당,서울 관악구 난곡로43길 12 1층 2호
418,서울특별시,관악구,신림동,카페신림,서울 관악구 관천로 34 카페신림
419,서울특별시,관악구,신림동,coffee urban,"서울 관악구 신림로59길 11 2층,3층"
420,서울특별시,관악구,남현동,휘게라이프,미제공
421,서울특별시,관악구,남현동,리버벨,서울 관악구 남현2길 18 1층 리버벨
422,서울특별시,관악구,남현동,낙타날다 사당역점,서울 관악구 승방4길 32
423,서울특별시,관악구,남현동,투썸플레이스 사당점,서울 관악구 남부순환로 2082-33 성광빌딩
424,서울특별시,관악구,남현동,카페 플라네,서울 관악구 남현8길 9 소소산방 1층
425,서울특별시,관악구,남현동,스타벅스 사당점,서울 관악구 남부순환로 2082-25
426,서울특별시,관악구,남현동,카페보니또 사당점,서울 관악구 남부순환로 2032 1층 카페보니또
427,서울특별시,관악구,남현동,카페이루,서울 관악구 남부순환로272길 18 1층 로스팅 카페
428,서울특별시,관악구,남현동,메가MGC커피 사당역점,서울 관악구 과천대로 955 1층
429,서울특별시,관악구,남현동,카페디저트문,서울 관악구 남부순환로 2082-29
430,서울특별시,광진구,중곡동,RADIANT,서울 광진구 능동로38길 41 101호 RADIANT
431,서울특별시,광진구,중곡동,따우전드,서울 광진구 면목로7길 8 1층
432,서울특별시,광진구,중곡동,스미다,서울 광진구 천호대로109길 18 1층
433,서울특별시,광진구,중곡동,헤르츠커피로스팅,서울 광진구 능동로 334
434,서울특별시,광진구,중곡동,시드누아 중곡점,서울 광진구 천호대로127길 44 B1F
435,서울특별시,광진구,중곡동,커피홍당무,서울 광진구 긴고랑로31길 5
436,서울특별시,광진구,중곡동,르빵프레,서울 광진구 긴고랑로13길 82 1층 르빵프레
437,서울특별시,광진구,중곡동,지나고나면,서울 광진구 천호대로127길 43 1층 지나고나면
438,서울특별시,광진구,중곡동,메종드타르트,서울 광진구 자양로53길 69
439,서울특별시,광진구,중곡동,헬로트랜서퍼,서울 광진구 능동로38길 38 1층 101호
440,서울특별시,광진구,능동,체리커피,서울 광진구 능동로 284
441,서울특별시,광진구,능동,솔티드,서울 광진구 능동로32길 5 1층
442,서울특별시,광진구,능동,프라이빗 플레이스,서울 광진구 능동로 280 1층 Private Place
443,서울특별시,광진구,능동,블레이크커피,서울 광진구 천호대로124길 20
444,서울특별시,광진구,능동,코너라이트,서울 광진구 천호대로122길 22 엠 캐슬 여름 A동 1층
445,서울특별시,광진구,능동,카페 매니플리즈,서울 광진구 능동로32길 60 1층
446,서울특별시,광진구,능동,메가MGC커피 군자역점,서울 광진구 능동로 294 1층
447,서울특별시,광진구,능동,레이지바잇,서울 광진구 능동로24길 50 1층
448,서울특별시,광진구,능동,버몬커피,서울 광진구 능동로 266 1층 버몬커피
449,서울특별시,광진구,능동,탐앤탐스 군자역점,서울 광진구 능동로 296 호안빌딩
450,서울특별시,광진구,구의동,안다즈커피,서울 광진구 천호대로132길 10
451,서울특별시,광진구,구의동,푸쉬커피,서울 광진구 자양로45길 24-3 푸쉬커피 (최우측집)
452,서울특별시,광진구,구의동,모이오,서울 광진구 자양로28길 36 1층 모이오
453,서울특별시,광진구,구의동,스타벅스 아차산역점,서울 광진구 천호대로 676
454,서울특별시,광진구,구의동,그로퍼,서울 광진구 자양로22길 79 1층 101호 그로퍼
455,서울특별시,광진구,구의동,원즈커피,서울 광진구 자양로32길 32 원즈커피
456,서울특별시,광진구,구의동,오후의빵집,서울 광진구 강변역로4길 56 광진해모로리버뷰상가 1층 5호
457,서울특별시,광진구,구의동,펠어커피 구의점,서울 광진구 아차산로59길 63 1층 FELL ACOFFEE 1호점
458,서울특별시,광진구,구의동,청주명문도너츠,서울 광진구 자양로 203 103호
459,서울특별시,광진구,구의동,딜란스쿠키,서울 광진구 자양로 203 103호
460,서울특별시,광진구,광장동,르뱅포레,서울 광진구 아차산로 639 1층 2층
461,서울특별시,광진구,광장동,라운드브릭,서울 광진구 광장로 67 1층 라운드브릭
462,서울특별시,광진구,광장동,오고,서울 광진구 광장로 71-1 1층
463,서울특별시,광진구,광장동,빛의라운지 워커힐지점,서울 광진구 워커힐로 177 워커힐호텔 지하 1층
464,서울특별시,광진구,광장동,피오디디,서울 광진구 아차산로76길 28 1층~3층
465,서울특별시,광진구,광장동,리버커피,서울 광진구 아차산로78길 90 (광장동112) 리버커피
466,서울특별시,광진구,광장동,테이블스 워커힐 광장점,서울 광진구 아차산로 613 1층
467,서울특별시,광진구,광장동,소소쿠키빌,서울 광진구 천호대로143길 8-11
468,서울특별시,광진구,광장동,로우키 광장점,서울 광진구 광장로 73
469,서울특별시,광진구,광장동,할리스 광나루역점,서울 광진구 천호대로 808 광장12차 현대홈타운 1202동 상가 1층
470,서울특별시,광진구,자양동,더이퀼리브리엄 커피,미제공
471,서울특별시,광진구,자양동,해피니스디저트,서울 광진구 아차산로30길 31 Happiness Dessert 妖开心甜品
472,서울특별시,광진구,자양동,뚝방길 홍차가게,서울 광진구 자양강변길 277 1층
473,서울특별시,광진구,자양동,아드프커피로스터스,서울 광진구 능동로3다길 1 1층/지하
474,서울특별시,광진구,자양동,에스프레소 바 시 자양점,서울 광진구 아차산로 345 123호
475,서울특별시,광진구,자양동,비에이치테이블,서울 광진구 아차산로45길 16 1층
